2024-10-21 00:00:00,114,63,14
2024-10-21 00:01:00,128,81,13
2024-10-21 00:02:00,114,95,15
2024-10-21 00:03:00,115,97,11
2024-10-21 00:04:00,119,87,14
2024-10-21 00:05:00,107,90,12
2024-10-21 00:06:00,135,74,6
2024-10-21 00:07:00,104,98,16
2024-10-21 00:08:00,114,98,11
2024-10-21 00:09:00,126,101,19
2024-10-21 00:10:00,128,78,11
2024-10-21 00:11:00,110,78,5
2024-10-21 00:12:00,134,101,9
2024-10-21 00:13:00,127,80,9
2024-10-21 00:14:00,128,104,4
2024-10-21 00:15:00,110,99,20
2024-10-21 00:16:00,119,96,8
2024-10-21 00:17:00,129,94,12
2024-10-21 00:18:00,107,84,4
2024-10-21 00:19:00,116,99,10
2024-10-21 00:20:00,113,83,7
2024-10-21 00:21:00,110,88,7
2024-10-21 00:22:00,122,82,6
2024-10-21 00:23:00,128,89,8
2024-10-21 00:24:00,129,86,6
2024-10-21 00:25:00,118,88,10
2024-10-21 00:26:00,129,95,18
2024-10-21 00:27:00,119,96,6
2024-10-21 00:28:00,123,102,18
2024-10-21 00:29:00,109,90,8
2024-10-21 00:30:00,108,78,9
2024-10-21 00:31:00,90,84,7
2024-10-21 00:32:00,122,95,5
2024-10-21 00:33:00,125,103,13
2024-10-21 00:34:00,114,94,8
2024-10-21 00:35:00,106,107,9
2024-10-21 00:36:00,119,81,8
2024-10-21 00:37:00,124,84,12
2024-10-21 00:38:00,95,80,10
2024-10-21 00:39:00,105,95,10
2024-10-21 00:40:00,146,118,18
2024-10-21 00:41:00,126,88,12
2024-10-21 00:42:00,133,83,5
2024-10-21 00:43:00,116,87,12
2024-10-21 00:44:00,116,106,15
2024-10-21 00:45:00,131,77,9
2024-10-21 00:46:00,98,64,10
2024-10-21 00:47:00,119,79,10
2024-10-21 00:48:00,130,85,8
2024-10-21 00:49:00,107,77,10
2024-10-21 00:50:00,117,100,11
2024-10-21 00:51:00,117,89,14
2024-10-21 00:52:00,98,80,6
2024-10-21 00:53:00,113,89,9
2024-10-21 00:54:00,121,96,8
2024-10-21 00:55:00,128,87,12
2024-10-21 00:56:00,139,93,11
2024-10-21 00:57:00,105,91,11
2024-10-21 00:58:00,99,70,4
2024-10-21 00:59:00,119,91,10
2024-10-21 01:00:00,105,86,10
2024-10-21 01:01:00,101,103,10
2024-10-21 01:02:00,114,93,14
2024-10-21 01:03:00,115,68,5
2024-10-21 01:04:00,114,104,17
2024-10-21 01:05:00,125,99,9
2024-10-21 01:06:00,117,98,12
2024-10-21 01:07:00,112,98,10
2024-10-21 01:08:00,100,103,18
2024-10-21 01:09:00,104,100,9
2024-10-21 01:10:00,109,91,3
2024-10-21 01:11:00,103,86,3
2024-10-21 01:12:00,122,93,15
2024-10-21 01:13:00,113,84,9
2024-10-21 01:14:00,118,90,12
2024-10-21 01:15:00,104,81,16
2024-10-21 01:16:00,114,92,10
2024-10-21 01:17:00,95,101,8
2024-10-21 01:18:00,109,92,12
2024-10-21 01:19:00,104,93,2
2024-10-21 01:20:00,132,84,11
2024-10-21 01:21:00,118,87,15
2024-10-21 01:22:00,123,102,13
2024-10-21 01:23:00,136,114,14
2024-10-21 01:24:00,103,81,7
2024-10-21 01:25:00,109,87,6
2024-10-21 01:26:00,139,90,11
2024-10-21 01:27:00,117,95,11
2024-10-21 01:28:00,118,80,9
2024-10-21 01:29:00,110,82,9
2024-10-21 01:30:00,108,95,11
2024-10-21 01:31:00,111,84,9
2024-10-21 01:32:00,127,90,18
2024-10-21 01:33:00,116,96,12
2024-10-21 01:34:00,117,76,5
2024-10-21 01:35:00,117,94,9
2024-10-21 01:36:00,40,42,3
2024-10-21 01:37:00,0,0,0
2024-10-21 01:38:00,0,0,0
2024-10-21 01:39:00,0,0,0
2024-10-21 01:40:00,0,0,0
2024-10-21 01:41:00,0,0,0
2024-10-21 01:42:00,0,0,0
2024-10-21 01:43:00,0,0,0
2024-10-21 01:44:00,0,0,0
2024-10-21 01:45:00,0,0,0
2024-10-21 01:46:00,0,0,0
2024-10-21 01:47:00,0,0,0
2024-10-21 01:48:00,0,0,0
2024-10-21 01:49:00,0,0,0
2024-10-21 01:50:00,0,0,0
2024-10-21 01:51:00,0,0,0
2024-10-21 01:52:00,0,0,0
2024-10-21 01:53:00,0,0,0
2024-10-21 01:54:00,0,0,0
2024-10-21 01:55:00,0,0,0
2024-10-21 01:56:00,0,0,0
2024-10-21 01:57:00,0,0,0
2024-10-21 01:58:00,0,0,0
2024-10-21 01:59:00,0,0,0
2024-10-21 02:00:00,0,0,0
2024-10-21 02:01:00,0,0,0
2024-10-21 02:02:00,0,0,0
2024-10-21 02:03:00,0,0,0
2024-10-21 02:04:00,0,0,0
2024-10-21 02:05:00,0,0,0
2024-10-21 02:06:00,0,0,0
2024-10-21 02:07:00,0,0,0
2024-10-21 02:08:00,0,0,0
2024-10-21 02:09:00,0,0,0
2024-10-21 02:10:00,0,0,0
2024-10-21 02:11:00,0,0,0
2024-10-21 02:12:00,0,0,0
2024-10-21 02:13:00,0,0,0
2024-10-21 02:14:00,0,0,0
2024-10-21 02:15:00,0,0,0
2024-10-21 02:16:00,0,0,0
2024-10-21 02:17:00,0,0,0
2024-10-21 02:18:00,0,0,0
2024-10-21 02:19:00,0,0,0
2024-10-21 02:20:00,0,0,0
2024-10-21 02:21:00,0,0,0
2024-10-21 02:22:00,0,0,0
2024-10-21 02:23:00,0,0,0
2024-10-21 02:24:00,0,0,0
2024-10-21 02:25:00,0,0,0
2024-10-21 02:26:00,0,0,0
2024-10-21 02:27:00,0,0,0
2024-10-21 02:28:00,0,0,0
2024-10-21 02:29:00,0,0,0
2024-10-21 02:30:00,0,0,0
2024-10-21 02:31:00,0,0,0
2024-10-21 02:32:00,0,0,0
2024-10-21 02:33:00,0,0,0
2024-10-21 02:34:00,0,0,0
2024-10-21 02:35:00,0,0,0
2024-10-21 02:36:00,0,0,0
2024-10-21 02:37:00,0,0,0
2024-10-21 02:38:00,0,0,0
2024-10-21 02:39:00,0,0,0
2024-10-21 02:40:00,0,0,0
2024-10-21 02:41:00,0,0,0
2024-10-21 02:42:00,0,0,0
2024-10-21 02:43:00,0,0,0
2024-10-21 02:44:00,0,0,0
2024-10-21 02:45:00,0,0,0
2024-10-21 02:46:00,0,0,0
2024-10-21 02:47:00,0,0,0
2024-10-21 02:48:00,0,0,0
2024-10-21 02:49:00,0,0,0
2024-10-21 02:50:00,0,0,0
2024-10-21 02:51:00,0,0,0
2024-10-21 02:52:00,0,0,0
2024-10-21 02:53:00,0,0,0
2024-10-21 02:54:00,0,0,0
2024-10-21 02:55:00,0,0,0
2024-10-21 02:56:00,0,0,0
2024-10-21 02:57:00,0,0,0
2024-10-21 02:58:00,0,0,0
2024-10-21 02:59:00,0,0,0
2024-10-21 03:00:00,0,0,0
2024-10-21 03:01:00,0,0,0
2024-10-21 03:02:00,0,0,0
2024-10-21 03:03:00,0,0,0
2024-10-21 03:04:00,0,0,0
2024-10-21 03:05:00,0,0,0
2024-10-21 03:06:00,0,0,0
2024-10-21 03:07:00,0,0,0
2024-10-21 03:08:00,0,0,0
2024-10-21 03:09:00,0,0,0
2024-10-21 03:10:00,0,0,0
2024-10-21 03:11:00,0,0,0
