2024-10-18 00:03:00,5,76,14.4,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:08:00,5,76,14.3,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:13:00,5,76,14.3,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:18:00,5,76,14.3,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:23:00,5,76,14.2,,,1011,1002.4,,,,370.5,64
2024-10-18 00:28:00,5,76,14.2,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:33:00,5,76,14.2,,,1010.8,1002.2,,,,370.5,64
2024-10-18 00:38:00,5,76,14.1,,,1011.1,1002.5,,,,370.5,64
2024-10-18 00:43:00,5,76,14.1,,,1010.9,1002.3,,,,370.5,64
2024-10-18 00:48:00,5,76,14.1,,,1011.1,1002.5,,,,370.5,64
2024-10-18 00:53:00,5,76,14,90,10.7,1010.9,1002.3,0,0,0,370.5,0
2024-10-18 00:58:00,5,76,14,90,10.8,1011.1,1002.5,0,0,4,370.5,0
2024-10-18 01:03:00,5,76,14,90,10.8,1011.2,1002.6,0,0,4,370.5,0
2024-10-18 01:08:00,5,77,13.9,90,10.8,1011.1,1002.5,0,0,4,370.5,0
2024-10-18 01:13:00,5,77,13.9,91,10.6,1010.8,1002.2,0,0,4,370.5,0
2024-10-18 01:18:00,5,77,13.9,91,10.6,1010.8,1002.2,0,0,4,370.5,0
2024-10-18 01:23:00,5,77,13.9,91,10.5,1010.8,1002.2,0,0,4,370.5,0
2024-10-18 01:28:00,5,77,13.8,91,10.6,1011.1,1002.5,0,0,14,370.5,0
2024-10-18 01:33:00,5,77,13.8,91,10.7,1011.4,1002.8,0,0,14,370.5,0
2024-10-18 01:38:00,5,77,13.8,91,10.6,1011.2,1002.6,0,0,14,370.5,0
2024-10-18 01:43:00,5,77,13.7,91,10.4,1011.5,1002.9,0,0,14,370.5,0
2024-10-18 01:48:00,5,77,13.7,91,10.4,1011.4,1002.8,0,0,14,370.5,0
2024-10-18 01:53:00,5,77,13.7,91,10.5,1011.2,1002.6,0,0,14,370.5,0
2024-10-18 01:58:00,5,77,13.6,91,10.4,1011.3,1002.7,0,0,14,370.5,0
2024-10-18 02:03:00,5,77,13.6,91,10.3,1011.3,1002.7,0,0,14,370.5,0
2024-10-18 02:08:00,5,77,13.6,91,10.3,1011.4,1002.8,0,0,14,370.5,0
2024-10-18 02:13:00,5,77,13.5,91,10.4,1011.5,1002.9,0,0,2,370.5,0
2024-10-18 02:18:00,5,77,13.5,91,10.4,1011.4,1002.8,0,0,2,370.5,0
2024-10-18 02:23:00,5,77,13.5,91,10.4,1011.5,1002.9,0,0,2,370.5,0
2024-10-18 02:28:00,5,77,13.4,91,10.2,1011.4,1002.8,0,0,2,370.5,0
2024-10-18 02:33:00,5,77,13.4,91,10.2,1011.7,1003.1,0,0,14,370.5,0
2024-10-18 02:38:00,5,77,13.4,92,10.3,1011.7,1003.1,0,0,12,370.5,0
2024-10-18 02:43:00,5,77,13.4,92,10.5,1011.7,1003.1,0,0,2,370.5,0
2024-10-18 02:48:00,5,77,13.3,92,10.7,1011.6,1003,0,0,14,370.5,0
2024-10-18 02:53:00,5,77,13.3,92,10.8,1011.5,1002.9,0,0,8,370.5,0
2024-10-18 02:58:00,5,77,13.3,93,10.9,1011.9,1003.3,0,0,4,370.5,0
2024-10-18 03:03:00,5,78,13.3,93,11,1011.8,1003.2,0,0,2,370.5,0
2024-10-18 03:08:00,5,78,13.2,93,11.1,1011.9,1003.3,0,0,4,370.5,0
2024-10-18 03:13:00,5,78,13.2,93,11.1,1011.9,1003.3,0,0,6,370.5,0
2024-10-18 03:18:00,5,78,13.2,93,11.1,1011.8,1003.2,0,0,6,370.5,0
2024-10-18 03:23:00,5,78,13.2,93,11,1011.7,1003.1,0,0,6,370.5,0
2024-10-18 03:28:00,5,78,13.2,93,11,1011.8,1003.2,0,0,6,370.5,0
2024-10-18 03:33:00,5,78,13.2,93,11,1011.9,1003.3,0,0,6,370.5,0
2024-10-18 03:38:00,5,78,13.2,93,10.9,1011.9,1003.3,0,0,6,370.5,0
2024-10-18 03:43:00,5,78,13.2,93,10.8,1012,1003.4,0,0,6,370.5,0
2024-10-18 03:48:00,5,78,13.2,93,10.7,1011.9,1003.3,0,0,6,370.5,0
2024-10-18 03:53:00,5,78,13.2,93,10.6,1011.9,1003.3,0,0,6,370.5,0
2024-10-18 03:58:00,5,78,13.2,93,10.7,1012,1003.4,0,0,6,370.5,0
2024-10-18 04:03:00,5,78,13.2,93,10.7,1012.1,1003.5,0,0,6,370.5,0
2024-10-18 04:08:00,5,78,13.2,93,10.7,1012,1003.4,0,0,0,370.5,0
2024-10-18 04:13:00,5,78,13.2,93,10.7,1012.1,1003.5,0,0,0,370.5,0
2024-10-18 04:18:00,5,78,13.2,93,10.6,1012.2,1003.6,0,0,12,370.5,0
2024-10-18 04:23:00,5,78,13.2,93,10.5,1011.8,1003.2,0,0,2,370.5,0
2024-10-18 04:28:01,5,78,13.2,93,10.6,1011.8,1003.2,0,0,6,370.5,0
2024-10-18 04:33:02,5,78,13.2,93,10.7,1011.9,1003.3,0,0,8,370.5,0
2024-10-18 04:38:00,5,78,13.2,93,10.7,1012,1003.4,0,0,8,370.5,0
2024-10-18 04:43:00,5,78,13.2,93,10.8,1011.8,1003.2,0,0,8,370.5,0
2024-10-18 04:48:00,5,78,13.2,93,10.9,1011.9,1003.3,0,0,8,370.5,0
2024-10-18 04:53:00,5,78,13.1,94,10.9,1011.7,1003.1,0,0,8,370.5,0
2024-10-18 04:58:00,5,78,13.1,94,11,1011.7,1003.1,0,0,6,370.5,0
2024-10-18 05:03:00,5,78,13.1,94,11,1011.5,1002.9,0,0,6,370.5,0
2024-10-18 05:08:00,5,78,13.1,94,11,1011.8,1003.2,0,0,12,370.5,0
2024-10-18 05:13:00,5,78,13.1,94,11,1011.8,1003.2,0,0,2,370.5,0
2024-10-18 05:18:00,5,78,13.1,94,10.9,1011.8,1003.2,0,0,6,370.5,0
2024-10-18 05:23:00,5,78,13.1,94,10.9,1011.7,1003.1,0,0,10,370.5,0
2024-10-18 05:28:00,5,78,13.1,94,10.8,1011.6,1003,0,0,2,370.5,0
2024-10-18 05:33:00,5,78,13.1,94,10.8,1011.6,1003,0,0,6,370.5,0
2024-10-18 05:38:00,5,78,13.1,94,10.8,1011.7,1003.1,0,0,2,370.5,0
2024-10-18 05:43:00,5,78,13.1,94,10.8,1011.6,1003,0,0,4,370.5,0
2024-10-18 05:48:00,5,78,13.1,94,10.8,1012.1,1003.5,0,0,12,370.5,0
2024-10-18 05:53:00,5,78,13.1,94,10.8,1011.7,1003.1,0,0,6,370.5,0
2024-10-18 05:58:00,5,78,13.1,94,10.8,1011.6,1003,0,0,6,370.5,0
2024-10-18 06:03:00,5,78,13.1,94,10.8,1011.8,1003.2,0,0,12,370.5,0
2024-10-18 06:08:00,5,78,13.1,94,10.7,1011.6,1003,0,0,12,370.5,0
