2024-10-20 00:02:02,5,78,13.7,83,12.5,1011.3,1002.7,0,0,0,377.4,0
2024-10-20 00:07:02,5,78,13.7,84,12.6,1011.1,1002.5,0,0.3,2,377.4,0
2024-10-20 00:12:02,5,78,13.7,84,12.6,1011.1,1002.5,0.3,0.7,2,377.4,0
2024-10-20 00:17:02,5,78,13.7,84,12.6,1011.2,1002.6,0,0,6,377.4,0
2024-10-20 00:22:02,5,78,13.7,84,12.7,1011,1002.4,0,0.3,4,377.4,0
2024-10-20 00:27:02,5,78,13.7,84,12.6,1010.9,1002.3,0,0,2,377.4,0
2024-10-20 00:32:02,5,78,13.7,84,12.7,1011,1002.4,0,0.3,4,377.4,0
2024-10-20 00:37:02,5,78,13.7,84,12.7,1011,1002.4,0,0.3,4,377.4,0
2024-10-20 00:42:02,5,78,13.7,83,12.7,1010.8,1002.2,0,0,4,377.4,0
2024-10-20 00:47:02,5,78,13.7,83,12.7,1010.7,1002.1,0,0,4,377.4,0
2024-10-20 00:52:02,5,79,13.7,,,1010.7,1002.1,,,,377.4,64
2024-10-20 00:57:02,5,78,13.7,,,1010.4,1001.8,,,,377.4,64
2024-10-20 01:02:02,5,79,13.7,,,1010.6,1002,,,,377.4,64
2024-10-20 01:07:02,5,78,13.7,,,1010.3,1001.7,,,,377.4,64
2024-10-20 01:12:02,5,78,13.7,83,12.6,1010.2,1001.6,0,0,6,377.4,0
2024-10-20 01:17:02,5,78,13.7,83,12.6,1010.2,1001.6,0,0,6,377.4,0
2024-10-20 01:22:02,5,78,13.7,86,12.4,1010.4,1001.8,0,0,12,377.4,0
2024-10-20 01:27:02,5,78,13.7,86,12.4,1010.5,1001.9,0,0,12,377.4,0
2024-10-20 01:32:02,5,78,13.7,,,1010.3,1001.7,,,,377.4,64
2024-10-20 01:37:02,5,78,13.7,,,1010.3,1001.7,,,,377.4,64
2024-10-20 01:42:02,5,78,13.7,86,12.3,1010.3,1001.7,0,0,6,377.4,0
2024-10-20 01:47:02,5,78,13.6,86,12.3,1010.2,1001.6,0,0,6,377.4,0
2024-10-20 01:52:02,5,78,13.6,86,12.2,1010.5,1001.9,0,0,2,377.4,0
2024-10-20 01:57:02,5,78,13.6,86,12.2,1010.4,1001.8,0,0,4,377.4,0
2024-10-20 02:02:02,5,78,13.6,86,12.2,1010.4,1001.8,0,0,4,377.4,0
2024-10-20 02:07:02,5,78,13.6,87,12.3,1010.1,1001.5,0,0.3,2,377.4,0
2024-10-20 02:12:02,5,78,13.6,87,12.3,1010.3,1001.7,0,0.3,2,377.4,0
2024-10-20 02:17:02,5,78,13.6,,,1010.1,1001.5,,,,377.4,64
2024-10-20 02:22:02,5,78,13.6,84,12.5,1010.1,1001.5,0,0.3,14,377.4,0
2024-10-20 02:27:02,5,78,13.6,84,12.5,1010,1001.4,0,0,2,377.4,0
2024-10-20 02:32:02,5,78,13.6,84,12.6,1009.6,1001,0,0.3,10,377.4,0
2024-10-20 02:37:02,5,79,13.6,84,12.6,1009.6,1001,0,0.3,10,377.4,0
2024-10-20 02:42:02,5,79,13.6,,,1009.5,1000.9,,,,377.4,64
2024-10-20 02:47:02,5,79,13.6,83,12.6,1009.3,1000.7,0.3,0.7,12,377.4,0
