2025-01-06 00:00:00,646,591,84,22.8,978.1,459.024
2025-01-06 00:05:00,648,588,78,22.8,978.0,459.832
2025-01-06 00:10:00,624,525,81,22.8,977.9,467.368
2025-01-06 00:15:00,634,589,83,22.7,977.8,452.208
2025-01-06 00:20:00,599,578,77,22.7,977.8,463.110
2025-01-06 00:25:00,600,551,72,22.7,977.7,460.057
2025-01-06 00:30:00,615,567,88,22.7,977.6,458.508
2025-01-06 00:35:00,613,562,70,22.6,977.5,462.243
2025-01-06 00:40:00,666,560,71,22.6,977.4,455.187
2025-01-06 00:45:00,610,569,69,22.6,977.2,462.667
2025-01-06 00:50:00,584,591,76,22.6,977.1,455.843
2025-01-06 00:55:00,636,565,82,22.6,977.1,463.042
2025-01-06 01:00:00,600,563,74,22.6,977.0,457.987
2025-01-06 01:05:00,613,566,84,22.6,976.9,462.056
2025-01-06 01:10:00,571,542,71,22.6,976.8,461.855
2025-01-06 01:15:00,646,534,62,22.6,976.7,455.687
2025-01-06 01:20:00,657,581,87,22.6,976.6,461.460
2025-01-06 01:25:00,641,610,96,22.6,976.5,461.800
2025-01-06 01:30:00,629,565,64,22.6,976.4,452.855
2025-01-06 01:35:00,593,549,79,22.6,976.4,455.182
2025-01-06 01:40:00,561,556,67,22.6,976.2,454.771
2025-01-06 01:45:00,588,545,79,22.6,976.1,464.385
2025-01-06 01:50:00,610,587,74,22.6,976.0,457.130
2025-01-06 01:55:00,601,527,72,22.5,975.9,458.080
2025-01-06 02:00:00,638,599,69,22.5,975.8,461.496
2025-01-06 02:05:00,605,571,68,22.5,975.7,457.927
2025-01-06 02:10:00,649,582,80,22.5,975.5,462.273
2025-01-06 02:15:00,632,591,79,22.5,975.4,465.245
2025-01-06 02:20:00,600,587,67,22.4,975.3,464.534
2025-01-06 02:25:00,640,543,84,22.4,975.2,454.875
2025-01-06 02:30:00,613,596,67,22.4,975.1,461.751
2025-01-06 02:35:00,602,511,64,22.4,975.0,464.461
2025-01-06 02:40:00,591,613,91,22.4,974.9,458.879
2025-01-06 02:45:00,589,579,81,22.3,974.7,465.360
2025-01-06 02:50:00,676,574,82,22.3,974.6,460.536
2025-01-06 02:55:00,580,580,68,22.3,974.5,462.185
2025-01-06 03:00:00,574,557,67,22.3,974.4,457.960
2025-01-06 03:05:00,613,585,77,22.3,974.3,453.772
