2025-01-13 00:00:00,623,587,80,20.5,1040.2,475.161
2025-01-13 00:05:00,596,516,45,20.5,1040.2,477.987
2025-01-13 00:10:00,600,569,78,20.4,1040.1,472.937
2025-01-13 00:15:00,590,561,61,20.4,1040.0,478.536
2025-01-13 00:20:00,590,495,60,20.3,1039.9,472.418
2025-01-13 00:25:00,589,476,70,20.3,1039.9,483.975
2025-01-13 00:30:00,576,519,60,20.2,1039.8,475.594
2025-01-13 00:35:00,575,564,74,20.2,1039.7,480.880
2025-01-13 00:40:00,612,518,61,20.2,1039.6,490.501
2025-01-13 00:45:00,570,536,68,20.1,1039.5,478.316
2025-01-13 00:50:00,602,531,71,20.1,1039.5,478.654
2025-01-13 00:55:00,604,526,82,20.0,1039.5,479.931
2025-01-13 01:00:00,570,548,67,20.0,1039.4,471.434
2025-01-13 01:05:00,579,470,52,20.0,1039.3,491.055
2025-01-13 01:10:00,580,593,66,19.9,1039.3,472.306
2025-01-13 01:15:00,644,546,81,19.9,1039.3,483.718
2025-01-13 01:20:00,595,537,75,19.9,1039.3,473.511
2025-01-13 01:25:00,623,552,69,19.8,1039.2,474.001
2025-01-13 01:30:00,620,565,65,19.8,1039.3,480.713
2025-01-13 01:35:00,563,544,60,19.8,1039.3,474.717
2025-01-13 01:40:00,602,516,68,19.7,1039.3,472.765
2025-01-13 01:45:00,597,566,75,19.7,1039.2,483.629
2025-01-13 01:50:00,587,548,75,19.7,1039.2,478.805
2025-01-13 01:55:00,574,535,71,19.6,1039.2,479.741
2025-01-13 02:00:00,579,538,73,19.6,1039.2,473.918
2025-01-13 02:05:00,616,533,72,19.6,1039.1,473.052
2025-01-13 02:10:00,538,537,64,19.5,1039.2,482.368
2025-01-13 02:15:00,604,549,52,19.5,1039.3,482.406
2025-01-13 02:20:00,559,528,61,19.5,1039.3,478.192
2025-01-13 02:25:00,582,523,59,19.4,1039.3,479.230
2025-01-13 02:30:00,568,527,62,19.4,1039.3,485.300
2025-01-13 02:35:00,592,559,82,19.4,1039.3,475.636
2025-01-13 02:40:00,618,560,80,19.4,1039.3,481.894
2025-01-13 02:45:00,558,524,70,19.3,1039.3,472.967
2025-01-13 02:50:00,578,504,63,19.3,1039.4,476.689
