2025-01-01 00:00:00,123,123,15
2025-01-01 00:01:00,133,108,11
2025-01-01 00:02:00,125,127,14
2025-01-01 00:03:00,134,110,10
2025-01-01 00:04:00,139,99,18
2025-01-01 00:05:00,131,103,12
2025-01-01 00:06:00,131,102,12
2025-01-01 00:07:00,138,109,13
2025-01-01 00:08:00,124,103,9
2025-01-01 00:09:00,139,142,14
2025-01-01 00:10:00,143,120,24
2025-01-01 00:11:00,127,116,20
2025-01-01 00:12:00,115,124,13
2025-01-01 00:13:00,142,97,16
2025-01-01 00:14:00,131,104,13
2025-01-01 00:15:00,125,113,14
2025-01-01 00:16:00,109,109,16
2025-01-01 00:17:00,130,112,19
2025-01-01 00:18:00,112,105,16
2025-01-01 00:19:00,137,129,16
2025-01-01 00:20:00,101,96,10
2025-01-01 00:21:00,132,101,11
2025-01-01 00:22:00,106,104,6
2025-01-01 00:23:00,113,104,6
2025-01-01 00:24:00,137,109,15
2025-01-01 00:25:00,136,101,17
2025-01-01 00:26:00,128,119,14
2025-01-01 00:27:00,110,122,11
2025-01-01 00:28:00,142,127,20
2025-01-01 00:29:00,130,116,16
2025-01-01 00:30:00,132,122,12
2025-01-01 00:31:00,143,107,14
2025-01-01 00:32:00,126,122,10
2025-01-01 00:33:00,128,93,12
2025-01-01 00:34:00,137,108,14
2025-01-01 00:35:00,121,122,16
2025-01-01 00:36:00,122,92,16
2025-01-01 00:37:00,134,104,12
2025-01-01 00:38:00,120,99,15
2025-01-01 00:39:00,125,118,20
2025-01-01 00:40:00,134,125,11
2025-01-01 00:41:00,121,114,17
2025-01-01 00:42:00,138,110,11
2025-01-01 00:43:00,100,93,10
2025-01-01 00:44:00,113,98,20
2025-01-01 00:45:00,106,95,12
2025-01-01 00:46:00,121,120,15
2025-01-01 00:47:00,112,109,11
2025-01-01 00:48:00,147,121,15
2025-01-01 00:49:00,101,98,14
2025-01-01 00:50:00,115,108,15
2025-01-01 00:51:00,149,119,7
2025-01-01 00:52:00,119,97,8
2025-01-01 00:53:00,132,109,17
2025-01-01 00:54:00,120,101,15
2025-01-01 00:55:00,115,101,15
2025-01-01 00:56:00,138,124,15
2025-01-01 00:57:00,134,97,12
2025-01-01 00:58:00,135,112,12
2025-01-01 00:59:00,152,96,15
2025-01-01 01:00:00,105,86,8
2025-01-01 01:01:00,88,115,6
2025-01-01 01:02:00,124,102,18
2025-01-01 01:03:00,125,103,11
2025-01-01 01:04:00,127,107,15
2025-01-01 01:05:00,126,111,15
2025-01-01 01:06:00,143,104,8
2025-01-01 01:07:00,129,111,11
2025-01-01 01:08:00,129,108,11
2025-01-01 01:09:00,131,92,11
2025-01-01 01:10:00,114,107,14
2025-01-01 01:11:00,113,100,11
2025-01-01 01:12:00,133,125,15
2025-01-01 01:13:00,114,109,14
2025-01-01 01:14:00,120,102,12
2025-01-01 01:15:00,114,107,13
2025-01-01 01:16:00,119,113,12
2025-01-01 01:17:00,127,97,12
2025-01-01 01:18:00,118,106,15
2025-01-01 01:19:00,111,92,18
2025-01-01 01:20:00,123,111,11
2025-01-01 01:21:00,108,108,17
2025-01-01 01:22:00,105,79,13
2025-01-01 01:23:00,142,105,16
2025-01-01 01:24:00,134,124,28
2025-01-01 01:25:00,136,105,12
2025-01-01 01:26:00,114,100,9
2025-01-01 01:27:00,138,100,19
2025-01-01 01:28:00,118,97,14
2025-01-01 01:29:00,119,105,15
2025-01-01 01:30:00,102,109,12
2025-01-01 01:31:00,123,117,18
2025-01-01 01:32:00,144,98,22
2025-01-01 01:33:00,113,92,9
2025-01-01 01:34:00,122,95,17
2025-01-01 01:35:00,120,112,16
2025-01-01 01:36:00,116,99,14
2025-01-01 01:37:00,124,105,17
2025-01-01 01:38:00,126,105,19
