2025-01-14 00:00:00,135,123,11
2025-01-14 00:01:00,126,113,13
2025-01-14 00:02:00,119,100,3
2025-01-14 00:03:00,133,121,15
2025-01-14 00:04:00,143,113,11
2025-01-14 00:05:00,132,133,14
2025-01-14 00:06:00,130,117,13
2025-01-14 00:07:00,134,111,14
2025-01-14 00:08:00,154,116,16
2025-01-14 00:09:00,125,106,6
2025-01-14 00:10:00,117,120,13
2025-01-14 00:11:00,113,114,10
2025-01-14 00:12:00,142,115,15
2025-01-14 00:13:00,145,120,15
2025-01-14 00:14:00,141,124,10
2025-01-14 00:15:00,120,121,17
2025-01-14 00:16:00,131,119,5
2025-01-14 00:17:00,117,121,11
2025-01-14 00:18:00,134,132,19
2025-01-14 00:19:00,129,124,17
2025-01-14 00:20:00,122,123,18
2025-01-14 00:21:00,174,116,15
2025-01-14 00:22:00,114,125,16
2025-01-14 00:23:00,135,128,16
2025-01-14 00:24:00,133,117,18
2025-01-14 00:25:00,140,112,13
2025-01-14 00:26:00,135,117,10
2025-01-14 00:27:00,146,129,18
2025-01-14 00:28:00,142,107,12
2025-01-14 00:29:00,143,97,10
2025-01-14 00:30:00,136,131,17
2025-01-14 00:31:00,156,130,16
2025-01-14 00:32:00,104,122,8
2025-01-14 00:33:00,133,115,13
2025-01-14 00:34:00,156,115,20
2025-01-14 00:35:00,125,140,16
2025-01-14 00:36:00,118,113,11
2025-01-14 00:37:00,147,119,12
2025-01-14 00:38:00,145,113,15
2025-01-14 00:39:00,120,92,7
2025-01-14 00:40:00,145,118,13
2025-01-14 00:41:00,140,140,15
2025-01-14 00:42:00,118,134,13
2025-01-14 00:43:00,121,119,16
2025-01-14 00:44:00,105,114,12
2025-01-14 00:45:00,125,108,12
2025-01-14 00:46:00,109,110,10
2025-01-14 00:47:00,124,111,15
2025-01-14 00:48:00,137,127,11
2025-01-14 00:49:00,135,115,11
2025-01-14 00:50:00,143,153,12
2025-01-14 00:51:00,116,113,16
2025-01-14 00:52:00,137,129,9
2025-01-14 00:53:00,140,132,20
2025-01-14 00:54:00,113,132,16
2025-01-14 00:55:00,134,126,13
2025-01-14 00:56:00,127,121,16
2025-01-14 00:57:00,119,122,10
2025-01-14 00:58:00,123,113,15
2025-01-14 00:59:00,123,110,9
2025-01-14 01:00:00,133,109,12
2025-01-14 01:01:00,133,110,9
2025-01-14 01:02:00,136,129,12
2025-01-14 01:03:00,137,106,12
2025-01-14 01:04:00,141,117,18
2025-01-14 01:05:00,118,98,10
2025-01-14 01:06:00,121,131,11
2025-01-14 01:07:00,128,125,13
2025-01-14 01:08:00,133,132,23
2025-01-14 01:09:00,132,108,15
2025-01-14 01:10:00,118,125,12
2025-01-14 01:11:00,126,111,15
2025-01-14 01:12:00,131,115,8
2025-01-14 01:13:00,132,109,16
2025-01-14 01:14:00,121,115,7
2025-01-14 01:15:00,138,109,10
2025-01-14 01:16:00,130,111,8
2025-01-14 01:17:00,145,114,11
2025-01-14 01:18:00,124,125,15
2025-01-14 01:19:00,150,117,13
2025-01-14 01:20:00,137,122,14
2025-01-14 01:21:00,132,135,13
2025-01-14 01:22:00,99,112,13
2025-01-14 01:23:00,129,120,15
2025-01-14 01:24:00,123,116,12
2025-01-14 01:25:00,133,104,12
2025-01-14 01:26:00,144,106,17
2025-01-14 01:27:00,125,121,12
2025-01-14 01:28:00,115,115,15
2025-01-14 01:29:00,123,116,12
2025-01-14 01:30:00,156,110,13
2025-01-14 01:31:00,133,124,19
2025-01-14 01:32:00,121,107,7
2025-01-14 01:33:00,131,111,10
2025-01-14 01:34:00,115,119,9
2025-01-14 01:35:00,124,119,11
2025-01-14 01:36:00,127,136,15
2025-01-14 01:37:00,130,107,10
2025-01-14 01:38:00,125,117,11
2025-01-14 01:39:00,124,103,10
2025-01-14 01:40:00,133,109,17
2025-01-14 01:41:00,118,128,6
2025-01-14 01:42:00,123,124,12
2025-01-14 01:43:00,106,113,5
2025-01-14 01:44:00,129,120,17
2025-01-14 01:45:00,135,114,14
2025-01-14 01:46:00,129,103,13
2025-01-14 01:47:00,132,120,14
2025-01-14 01:48:00,120,110,11
2025-01-14 01:49:00,137,106,20
2025-01-14 01:50:00,144,100,15
2025-01-14 01:51:00,132,120,18
2025-01-14 01:52:00,132,105,10
2025-01-14 01:53:00,129,112,12
2025-01-14 01:54:00,131,107,16
2025-01-14 01:55:00,158,116,22
2025-01-14 01:56:00,123,122,13
2025-01-14 01:57:00,132,136,12
2025-01-14 01:58:00,141,113,14
2025-01-14 01:59:00,113,116,16
2025-01-14 02:00:00,121,109,14
2025-01-14 02:01:00,138,114,13
2025-01-14 02:02:00,132,111,15
2025-01-14 02:03:00,127,124,12
2025-01-14 02:04:00,131,131,20
2025-01-14 02:05:00,129,110,15
2025-01-14 02:06:00,134,113,23
2025-01-14 02:07:00,129,106,14
2025-01-14 02:08:00,141,124,15
2025-01-14 02:09:00,129,117,12
2025-01-14 02:10:00,139,117,14
2025-01-14 02:11:00,131,126,18
2025-01-14 02:12:00,139,130,23
2025-01-14 02:13:00,125,96,2
2025-01-14 02:14:00,137,114,9
2025-01-14 02:15:00,138,122,18
2025-01-14 02:16:00,125,113,10
2025-01-14 02:17:00,122,121,10
2025-01-14 02:18:00,152,109,13
2025-01-14 02:19:00,129,114,15
2025-01-14 02:20:00,134,100,10
2025-01-14 02:21:00,126,127,15
2025-01-14 02:22:00,121,111,11
2025-01-14 02:23:00,136,126,22
2025-01-14 02:24:00,145,114,13
2025-01-14 02:25:00,116,113,14
2025-01-14 02:26:00,133,104,15
2025-01-14 02:27:00,110,132,13
2025-01-14 02:28:00,130,128,14
2025-01-14 02:29:00,117,110,11
2025-01-14 02:30:00,126,114,14
2025-01-14 02:31:00,134,112,11
2025-01-14 02:32:00,120,117,14
2025-01-14 02:33:00,127,119,14
2025-01-14 02:34:00,142,122,8
2025-01-14 02:35:00,137,114,10
2025-01-14 02:36:00,130,122,15
2025-01-14 02:37:00,135,136,18
2025-01-14 02:38:00,133,118,16
2025-01-14 02:39:00,151,125,12
2025-01-14 02:40:00,136,120,15
2025-01-14 02:41:00,143,98,10
2025-01-14 02:42:00,115,121,14
2025-01-14 02:43:00,129,115,13
2025-01-14 02:44:00,125,113,16
2025-01-14 02:45:00,124,117,15
2025-01-14 02:46:00,129,128,13
2025-01-14 02:47:00,136,134,12
2025-01-14 02:48:00,113,105,15
2025-01-14 02:49:00,116,111,7
2025-01-14 02:50:00,100,112,11
2025-01-14 02:51:00,127,100,8
2025-01-14 02:52:00,124,108,9
2025-01-14 02:53:00,144,110,13
2025-01-14 02:54:00,112,98,9
2025-01-14 02:55:00,103,128,11
2025-01-14 02:56:00,142,113,11
2025-01-14 02:57:00,122,117,14
2025-01-14 02:58:00,120,135,17
2025-01-14 02:59:00,135,121,12
2025-01-14 03:00:00,130,119,8
2025-01-14 03:01:00,146,133,23
2025-01-14 03:02:00,132,111,12
2025-01-14 03:03:00,134,126,15
2025-01-14 03:04:00,142,128,11
2025-01-14 03:05:00,119,114,18
2025-01-14 03:06:00,115,122,8
2025-01-14 03:07:00,130,124,8
2025-01-14 03:08:00,125,106,14
2025-01-14 03:09:00,124,124,16
2025-01-14 03:10:00,127,115,13
2025-01-14 03:11:00,135,142,14
2025-01-14 03:12:00,126,114,18
2025-01-14 03:13:00,128,100,13
2025-01-14 03:14:00,140,107,20
2025-01-14 03:15:00,129,117,12
2025-01-14 03:16:00,126,131,23
2025-01-14 03:17:00,131,118,12
2025-01-14 03:18:00,117,133,17
2025-01-14 03:19:00,144,136,12
2025-01-14 03:20:00,139,115,9
2025-01-14 03:21:00,132,125,15
2025-01-14 03:22:00,145,134,14
2025-01-14 03:23:00,145,108,6
2025-01-14 03:24:00,134,137,13
2025-01-14 03:25:00,115,109,6
2025-01-14 03:26:00,144,117,12
2025-01-14 03:27:00,137,114,14
2025-01-14 03:28:00,135,120,17
2025-01-14 03:29:00,123,123,13
2025-01-14 03:30:00,136,105,14
2025-01-14 03:31:00,147,96,14
2025-01-14 03:32:00,132,115,14
2025-01-14 03:33:00,121,105,9
2025-01-14 03:34:00,110,114,18
2025-01-14 03:35:00,127,105,11
2025-01-14 03:36:00,132,126,12
2025-01-14 03:37:00,137,119,12
2025-01-14 03:38:00,137,121,16
2025-01-14 03:39:00,137,114,11
2025-01-14 03:40:00,94,120,8
2025-01-14 03:41:00,111,106,6
2025-01-14 03:42:00,135,117,15
2025-01-14 03:43:00,116,117,7
2025-01-14 03:44:00,158,121,16
2025-01-14 03:45:00,126,111,14
2025-01-14 03:46:00,116,116,6
2025-01-14 03:47:00,136,114,16
2025-01-14 03:48:00,135,122,14
2025-01-14 03:49:00,114,125,14
2025-01-14 03:50:00,136,142,11
2025-01-14 03:51:00,131,134,12
