0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,2
40,0,0,2
41,0,0,0
42,0,0,1
43,0,0,2
44,0,0,0
45,0,0,1
46,0,0,0
47,0,0,0
48,0,0,2
49,0,0,2
50,1279,1040,0
51,1550,1166,1
52,1678,1396,3
53,1395,1072,2
54,1636,1282,3
55,1419,1086,1
56,1648,1190,4
57,1294,1040,1
58,1513,1220,2
59,1396,1052,6
60,1496,1152,0
61,1205,990,5
62,1413,1194,3
63,1402,1081,9
64,1455,1165,2
65,1135,939,3
66,1333,1119,5
67,1179,959,1
68,1370,1019,0
69,1126,903,5
70,1297,986,1
71,1115,826,5
72,1260,975,4
73,1052,806,2
74,1249,1049,3
75,1054,872,4
76,1174,1035,2
77,994,729,6
78,1205,954,6
79,989,759,3
80,1233,956,2
81,918,725,4
82,1069,918,3
83,1081,772,4
84,1084,877,5
85,960,682,2
86,1009,865,4
87,910,735,5
88,1062,860,4
89,837,657,1
90,1063,829,5
91,872,722,2
92,1044,802,1
93,820,655,9
94,969,741,5
95,779,567,3
96,895,788,2
97,722,608,3
98,941,765,3
99,900,654,4
100,868,690,2
101,739,576,2
102,903,701,2
103,793,641,4
104,840,698,7
105,730,592,1
106,880,697,4
107,750,598,2
108,751,696,3
109,639,514,1
110,814,648,4
111,669,522,4
112,820,675,1
113,649,497,3
114,804,628,2
115,636,536,2
116,784,628,2
117,615,458,2
118,752,597,1
119,658,495,1
120,730,601,3
121,585,437,2
122,675,612,0
123,596,552,2
124,685,583,2
125,562,446,2
126,687,524,1
127,2180,1683,4
128,624,541,2
129,501,410,1
130,653,496,5
131,590,447,1
132,633,513,0
133,533,417,0
134,592,522,2
135,517,439,4
136,578,512,1
137,483,368,4
138,580,473,4
139,516,461,0
140,561,479,1
141,492,382,3
142,554,442,4
143,492,361,3
144,547,449,2
145,416,356,1
146,486,399,1
147,479,374,4
148,530,457,1
149,437,345,4
150,487,400,3
151,415,338,1
152,485,421,2
153,401,332,3
154,536,338,3
155,413,316,3
156,461,361,4
157,353,262,2
158,382,374,4
159,309,260,1
160,409,365,7
161,304,263,2
162,400,314,6
163,342,250,2
164,372,324,1
165,278,259,1
166,322,287,4
167,292,265,3
168,328,289,4
169,278,232,4
170,282,255,4
171,299,262,4
172,296,292,1
173,219,259,2
174,284,301,1
175,245,206,5
176,294,274,3
177,227,205,5
178,275,302,4
179,248,238,4
180,296,295,5
181,232,259,7
182,283,288,5
183,261,288,3
184,290,298,8
185,247,247,4
186,308,328,4
187,320,289,4
188,328,336,6
189,273,286,2
190,380,360,5
191,364,330,8
192,346,356,5
193,276,289,4
194,348,384,8
195,333,310,9
196,372,364,5
197,304,283,12
198,331,375,10
199,295,285,10
200,319,337,6
201,331,277,15
202,361,371,9
203,336,285,14
204,333,319,9
205,276,257,9
206,325,316,4
207,258,264,6
208,323,322,12
209,265,256,7
210,308,279,15
211,278,259,8
212,298,285,9
213,245,228,16
214,295,313,19
215,264,254,9
216,300,268,11
217,238,203,13
218,280,233,15
219,231,216,13
220,261,278,19
221,243,199,11
222,260,273,13
223,177,212,13
224,268,255,15
225,211,222,14
226,272,225,19
227,234,205,17
