0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,1
40,0,0,0
41,0,0,1
42,0,0,0
43,0,0,2
44,0,0,0
45,0,0,0
46,0,0,1
47,0,0,0
48,0,0,2
49,0,0,1
50,1295,1041,0
51,1488,1241,2
52,1622,1380,1
53,1395,1013,2
54,1615,1287,4
55,1490,1067,2
56,1612,1280,3
57,1284,985,6
58,1560,1208,4
59,1367,1018,3
60,1476,1197,1
61,1210,866,3
62,1440,1156,0
63,1376,1101,2
64,1329,1131,5
65,1127,935,2
66,1406,1118,6
67,1208,920,2
68,1366,1046,2
69,1124,846,4
70,1333,1089,4
71,1124,884,1
72,1227,1039,0
73,1096,776,2
74,1218,995,2
75,1084,866,6
76,1278,1005,6
77,986,769,1
78,1200,936,4
79,988,792,4
80,1218,906,4
81,900,736,3
82,1159,942,2
83,976,764,4
84,1085,833,6
85,899,715,4
86,1063,832,4
87,919,703,6
88,1045,861,7
89,951,664,9
90,947,831,1
91,958,704,2
92,980,799,5
93,831,611,2
94,951,795,3
95,765,614,4
96,879,736,4
97,794,623,3
98,903,747,3
99,859,572,3
100,854,775,0
101,761,546,5
102,896,691,3
103,785,613,3
104,871,709,3
105,734,577,1
106,868,661,5
107,723,514,2
108,770,660,5
109,698,493,1
110,812,685,2
111,711,579,2
112,825,645,2
113,651,520,4
114,769,597,1
115,700,534,1
116,812,599,2
117,612,502,3
118,740,625,1
119,640,504,3
120,735,605,3
121,569,459,2
122,658,589,4
123,616,506,1
124,709,596,4
125,591,452,3
126,717,575,1
127,2146,1774,2
128,600,542,2
129,512,417,3
130,596,538,2
131,553,451,2
132,576,513,3
133,525,426,3
134,620,481,4
135,580,408,0
136,575,460,1
137,526,427,2
138,593,489,4
139,524,412,1
140,550,456,2
141,484,356,4
142,516,484,3
143,514,379,2
144,588,459,1
145,420,366,2
146,538,417,2
147,452,371,3
148,502,455,0
149,440,353,4
150,478,424,3
151,411,349,2
152,470,381,2
153,398,323,1
154,463,384,1
155,433,339,2
156,435,317,5
157,341,268,2
158,403,349,6
159,316,293,3
160,374,342,5
161,313,276,3
162,395,294,2
163,326,266,2
164,369,293,3
165,282,244,5
166,337,299,6
167,288,261,0
168,331,298,1
169,249,242,2
170,305,304,3
171,243,245,3
172,303,264,1
173,249,265,4
174,277,283,2
175,262,247,5
176,273,282,6
177,207,235,6
178,278,254,7
179,271,250,7
180,292,276,6
181,238,211,4
182,329,291,5
183,268,209,3
184,338,288,5
185,275,236,7
186,305,349,3
187,279,290,4
188,347,368,5
189,299,285,4
190,365,356,9
191,354,312,3
192,348,360,8
193,319,269,13
194,339,362,7
195,346,270,15
196,390,342,6
197,285,304,10
198,366,362,6
199,313,307,13
200,359,334,11
201,307,264,10
202,354,348,14
203,321,240,6
204,346,331,15
205,279,256,8
206,312,328,5
207,256,266,12
208,331,294,8
209,275,246,8
210,299,288,10
211,278,250,10
212,313,291,12
213,271,228,8
214,308,297,12
215,254,240,9
216,303,287,8
217,251,247,17
218,302,304,13
219,273,242,15
220,290,269,9
221,239,223,14
222,237,260,17
223,205,188,11
224,281,235,19
225,203,225,18
226,264,249,12
227,233,206,22
228,252,265,17
