2024-09-06 00:00:00,1025.95,76.733,92.978,93.155
2024-09-06 00:01:00,1025.95,77.95,94.453,94.632
2024-09-06 00:02:00,1025.95,74.933,90.797,90.97
2024-09-06 00:03:00,1025.95,78.233,94.796,94.976
2024-09-06 00:04:00,1025.93,78.883,95.569,95.751
2024-09-06 00:05:00,1025.89,78.45,95.016,95.197
2024-09-06 00:06:00,1025.87,75.25,91.127,91.3
2024-09-06 00:07:00,1025.86,76.933,93.159,93.336
2024-09-06 00:08:00,1025.86,79.767,96.59,96.773
2024-09-06 00:09:00,1025.85,77.9,94.322,94.501
2024-09-06 00:10:00,1025.84,75.65,91.591,91.765
2024-09-06 00:11:00,1025.85,78.233,94.726,94.906
2024-09-06 00:12:00,1025.85,78.483,95.028,95.209
2024-09-06 00:13:00,1025.84,83.4,100.974,101.166
2024-09-06 00:14:00,1025.84,77.867,94.275,94.454
2024-09-06 00:15:00,1025.84,75.133,90.966,91.138
2024-09-06 00:16:00,1025.84,79.583,96.353,96.536
2024-09-06 00:17:00,1025.85,79.683,96.481,96.665
2024-09-06 00:18:00,1025.86,79.133,95.823,96.005
2024-09-06 00:19:00,1025.85,79.45,96.199,96.382
2024-09-06 00:20:00,1025.84,77.55,93.891,94.07
2024-09-06 00:21:00,1025.84,80.183,97.08,97.264
2024-09-06 00:22:00,1025.82,82.95,100.414,100.605
2024-09-06 00:23:00,1025.79,78.333,94.805,94.985
2024-09-06 00:24:00,1025.76,76.883,93.029,93.206
2024-09-06 00:25:00,1025.75,79.667,96.39,96.573
2024-09-06 00:26:00,1025.75,76.85,92.982,93.159
2024-09-06 00:27:00,1025.75,78.6,95.099,95.28
2024-09-06 00:28:00,1025.74,78.267,94.689,94.869
2024-09-06 00:29:00,1025.74,79.683,96.403,96.586
2024-09-06 00:30:00,1025.75,77.9,94.252,94.431
2024-09-06 00:31:00,1025.77,78.067,94.468,94.647
2024-09-06 00:32:00,1025.78,76.467,92.539,92.715
2024-09-06 00:33:00,1025.79,81.433,98.557,98.744
2024-09-06 00:34:00,1025.79,75.867,91.819,91.994
2024-09-06 00:35:00,1025.77,78.417,94.891,95.072
2024-09-06 00:36:00,1025.76,78.117,94.522,94.701
2024-09-06 00:37:00,1025.75,76.883,93.022,93.199
2024-09-06 00:38:00,1025.74,82.25,99.508,99.697
2024-09-06 00:39:00,1025.75,79.567,96.269,96.452
2024-09-06 00:40:00,1025.74,78.1,94.487,94.667
2024-09-06 00:41:00,1025.73,78.2,94.601,94.781
2024-09-06 00:42:00,1025.71,77.233,93.418,93.596
2024-09-06 00:43:00,1025.69,78.717,95.198,95.379
2024-09-06 00:44:00,1025.67,81.083,98.046,98.232
2024-09-06 00:45:00,1025.65,77.95,94.243,94.422
2024-09-06 00:46:00,1025.65,77.367,93.538,93.716
2024-09-06 00:47:00,1025.65,77.95,94.243,94.422
2024-09-06 00:48:00,1025.64,75.517,91.294,91.468
2024-09-06 00:49:00,1025.64,79.267,95.828,96.01
2024-09-06 00:50:00,1025.65,78.7,95.15,95.331
2024-09-06 00:51:00,1025.67,77.6,93.834,94.012
2024-09-06 00:52:00,1025.68,76.483,92.49,92.666
2024-09-06 00:53:00,1025.69,77.317,93.505,93.683
2024-09-06 00:54:00,1025.69,76.5,92.517,92.693
2024-09-06 00:55:00,1025.69,78.15,94.513,94.692
2024-09-06 00:56:00,1025.7,78.533,94.984,95.164
2024-09-06 00:57:00,1025.72,77.75,94.05,94.229
2024-09-06 00:58:00,1025.72,75.85,91.752,91.926
2024-09-06 00:59:00,1025.72,77.783,94.09,94.269
2024-09-06 01:00:00,1025.72,77.867,94.191,94.37
2024-09-06 01:01:00,1025.71,79.1,95.676,95.858
2024-09-06 01:02:00,1025.71,79.383,96.019,96.201
2024-09-06 01:03:00,1025.72,78.233,94.635,94.814
2024-09-06 01:04:00,1025.73,77.683,93.976,94.155
2024-09-06 01:05:00,1025.72,76.7,92.78,92.956
2024-09-06 01:06:00,1025.71,77.567,93.821,93.999
2024-09-06 01:07:00,1025.71,77.0,93.136,93.313
2024-09-06 01:08:00,1025.71,75.217,90.979,91.152
2024-09-06 01:09:00,1025.72,76.767,92.861,93.037
2024-09-06 01:10:00,1025.72,77.133,93.304,93.481
2024-09-06 01:11:00,1025.72,77.933,94.272,94.451
2024-09-06 01:12:00,1025.71,80.067,96.845,97.029
2024-09-06 01:13:00,1025.69,74.967,90.663,90.835
2024-09-06 01:14:00,1025.68,80.25,97.045,97.23
2024-09-06 01:15:00,1025.67,76.85,92.927,93.103
2024-09-06 01:16:00,1025.68,81.983,99.141,99.33
2024-09-06 01:17:00,1025.68,77.233,93.397,93.575
2024-09-06 01:18:00,1025.66,79.283,95.862,96.044
2024-09-06 01:19:00,1025.64,81.05,97.984,98.17
2024-09-06 01:20:00,1025.64,79.317,95.888,96.07
2024-09-06 01:21:00,1025.64,77.167,93.289,93.466
2024-09-06 01:22:00,1025.64,78.233,94.579,94.758
2024-09-06 01:23:00,1025.63,76.3,92.235,92.41
2024-09-06 01:24:00,1025.62,78.733,95.169,95.35
2024-09-06 01:25:00,1025.61,77.767,93.994,94.172
2024-09-06 01:26:00,1025.6,77.6,93.785,93.963
2024-09-06 01:27:00,1025.59,79.533,96.115,96.297
2024-09-06 01:28:00,1025.57,80.267,96.987,97.171
2024-09-06 01:29:00,1025.54,76.433,92.334,92.51
