0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,1940,1039,0
51,1611,1144,0
52,1666,1346,3
53,1307,1104,0
54,1604,1338,0
55,1315,1112,3
56,1591,1220,0
57,1230,982,3
58,1547,1248,1
59,1233,997,1
60,1435,1271,3
61,1124,941,1
62,1345,1143,2
63,1290,1072,0
64,1376,1187,2
65,1032,901,2
66,1396,1149,1
67,1090,930,4
68,1282,1128,1
69,1024,843,1
70,1250,1063,3
71,1066,884,3
72,1283,1026,2
73,1006,804,0
74,1247,1017,2
75,1025,856,3
76,1230,1006,1
77,899,753,2
78,1118,950,2
79,987,776,2
80,1075,900,2
81,893,698,1
82,1092,907,3
83,952,751,1
84,1060,888,2
85,846,693,6
86,1041,853,3
87,890,788,1
88,1067,797,5
89,835,633,1
90,949,848,2
91,822,697,2
92,984,843,2
93,724,617,3
94,939,807,5
95,735,621,1
96,889,789,2
97,747,615,3
98,947,775,1
99,711,599,1
100,902,760,2
101,687,606,1
102,905,706,5
103,662,613,2
104,866,707,4
105,648,528,2
106,810,682,2
107,698,561,2
108,811,664,3
109,674,549,5
110,788,654,1
111,630,545,1
112,782,679,2
113,585,442,2
114,723,655,4
115,595,543,2
116,748,643,1
117,585,521,2
118,734,667,0
119,614,506,3
120,718,587,1
121,542,415,1
122,723,548,2
123,645,508,2
124,707,571,3
125,522,434,2
126,624,550,2
127,2041,1738,4
128,686,574,0
129,539,449,1
130,610,526,2
131,518,413,3
132,617,528,3
133,476,382,2
134,573,536,1
135,517,456,2
136,607,533,3
137,448,388,3
138,564,458,2
139,490,425,1
140,562,467,1
141,440,387,2
142,551,468,1
143,452,364,4
144,553,443,3
145,433,351,1
146,522,445,0
147,428,381,6
148,469,434,2
149,392,331,4
150,468,424,1
151,390,341,2
152,491,409,1
153,387,301,1
154,428,390,6
155,377,344,3
156,375,354,3
157,347,303,1
158,413,319,5
159,337,232,4
160,387,338,4
161,286,248,2
162,336,329,2
163,312,278,4
164,334,342,2
165,289,274,3
166,362,333,7
167,282,260,2
168,298,312,5
169,229,238,4
170,296,287,4
171,242,229,4
172,291,301,1
173,240,208,4
174,251,291,3
175,231,251,7
176,282,289,5
177,204,208,5
178,255,300,5
179,229,236,9
180,264,260,3
181,236,235,3
182,275,319,3
183,268,285,9
184,311,305,4
185,233,244,4
186,301,375,5
187,277,289,6
188,324,371,8
189,283,306,5
190,373,375,6
191,361,343,3
192,329,394,3
193,266,300,11
194,349,366,7
195,301,305,6
196,379,370,11
197,290,277,6
198,323,381,16
199,290,290,6
200,361,359,10
201,269,266,11
202,334,340,7
203,251,293,6
204,312,341,4
205,268,207,10
206,330,309,6
207,265,308,12
208,344,319,6
209,235,259,11
210,322,304,10
211,242,234,8
212,316,288,9
213,256,215,12
214,292,305,15
215,247,224,10
216,294,312,17
217,257,216,16
218,288,260,13
219,217,221,14
220,285,282,18
221,200,226,24
222,267,286,10
223,190,209,24
224,225,287,6
225,225,194,15
226,250,249,19
227,212,226,16
228,241,261,23
