0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,2081,1085,0
51,1618,1163,0
52,1729,1452,1
53,1330,1103,1
54,1563,1386,1
55,1397,1169,2
56,1586,1269,3
57,1237,1004,2
58,1560,1291,1
59,1248,1067,4
60,1529,1269,0
61,1211,950,3
62,1478,1237,4
63,1277,1112,2
64,1556,1199,5
65,1137,884,2
66,1388,1197,2
67,1124,953,4
68,1330,1217,5
69,997,901,2
70,1342,1122,2
71,1081,879,1
72,1324,1061,5
73,979,826,2
74,1266,1003,6
75,1024,859,1
76,1223,1003,5
77,898,786,3
78,1156,994,3
79,992,768,2
80,1071,1016,2
81,916,731,3
82,1089,914,3
83,951,795,3
84,1113,972,3
85,827,750,1
86,1145,926,3
87,839,739,2
88,1079,845,4
89,821,682,3
90,1072,838,3
91,907,708,6
92,1014,845,3
93,792,644,6
94,1003,796,4
95,758,594,0
96,982,875,2
97,761,647,0
98,929,796,3
99,764,627,4
100,998,753,6
101,687,542,5
102,894,762,7
103,750,622,3
104,865,703,2
105,648,546,3
106,844,722,2
107,690,540,5
108,824,753,4
109,657,540,2
110,828,693,4
111,664,532,4
112,784,702,2
113,580,495,2
114,812,699,3
115,667,549,4
116,736,654,0
117,557,512,3
118,722,596,2
119,607,495,1
120,712,610,4
121,553,490,3
122,695,611,2
123,591,520,5
124,708,581,3
125,565,484,0
126,660,588,3
127,2051,1699,3
128,698,536,4
129,501,448,3
130,669,560,3
131,557,454,4
132,632,575,2
133,525,415,1
134,608,519,2
135,499,415,1
136,580,510,2
137,484,387,2
138,570,509,4
139,528,419,2
140,563,485,1
141,471,421,2
142,574,474,4
143,459,390,1
144,566,417,2
145,461,386,7
146,512,443,2
147,468,365,2
148,553,458,1
149,403,371,3
150,506,445,4
151,392,365,2
152,496,418,4
153,351,347,1
154,433,398,1
155,338,317,5
156,473,389,2
157,325,279,3
158,433,362,5
159,323,268,1
160,398,362,10
161,292,270,3
162,400,326,1
163,329,288,3
164,372,335,1
165,285,259,3
166,374,306,5
167,255,274,3
168,316,310,0
169,238,226,6
170,312,316,4
171,255,243,5
172,300,296,3
173,212,259,5
174,281,281,0
175,236,237,4
176,278,286,4
177,215,216,7
178,263,286,3
179,235,216,6
180,276,271,4
181,218,282,4
182,281,334,3
183,250,275,6
184,273,300,5
185,254,280,8
186,351,333,6
187,316,311,8
188,324,378,8
189,270,283,6
190,341,351,9
191,306,342,10
192,338,375,6
193,292,281,10
194,367,344,9
195,278,326,14
196,353,368,6
197,254,302,9
198,349,344,9
199,303,283,10
200,369,400,11
201,268,318,12
202,323,356,17
203,273,276,21
204,308,323,11
205,267,251,11
206,325,341,13
207,246,265,11
208,288,368,10
209,248,240,16
210,297,275,22
211,229,256,16
212,269,332,14
213,229,238,9
214,307,295,14
215,226,252,11
216,271,298,12
217,193,225,20
218,292,241,18
219,242,227,20
220,299,261,15
221,202,191,20
222,270,253,18
223,192,209,9
224,267,256,19
225,191,205,10
226,261,258,20
227,216,207,19
