0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,1932,1098,0
51,1480,1109,0
52,1724,1389,0
53,1224,1004,1
54,1559,1322,1
55,1301,1079,0
56,1526,1190,0
57,1301,974,0
58,1496,1235,0
59,1233,1042,5
60,1462,1207,2
61,1138,944,2
62,1381,1205,3
63,1222,1012,1
64,1358,1153,2
65,1090,854,2
66,1403,1052,1
67,1122,872,2
68,1338,1025,1
69,1053,827,3
70,1254,1062,2
71,1024,886,4
72,1265,1027,4
73,983,800,3
74,1198,1009,2
75,961,814,1
76,1191,1070,2
77,927,713,2
78,1201,1003,4
79,1004,802,3
80,1074,908,2
81,867,706,4
82,1110,924,4
83,877,720,2
84,1095,893,4
85,874,712,6
86,1032,850,3
87,879,718,3
88,1054,827,3
89,760,670,4
90,992,821,5
91,848,698,5
92,991,751,1
93,764,622,3
94,918,845,1
95,695,598,1
96,873,730,1
97,733,602,3
98,919,726,2
99,698,597,0
100,858,748,0
101,668,564,3
102,855,700,0
103,676,576,4
104,873,724,1
105,651,509,0
106,823,713,2
107,730,545,0
108,832,681,1
109,655,529,3
110,794,663,3
111,658,564,1
112,745,616,2
113,558,506,1
114,764,662,5
115,595,553,0
116,706,670,4
117,572,500,3
118,720,617,4
119,574,514,4
120,696,562,0
121,557,441,3
122,677,553,3
123,603,458,0
124,709,569,2
125,524,406,2
126,635,576,2
127,2019,1681,1
128,670,523,2
129,506,416,2
130,637,538,2
131,519,429,2
132,597,561,0
133,510,405,2
134,575,495,3
135,457,427,2
136,596,473,1
137,443,362,2
138,558,495,4
139,495,376,1
140,547,476,2
141,421,376,2
142,520,486,3
143,470,392,3
144,529,430,2
145,422,307,3
146,519,427,5
147,419,334,3
148,488,434,2
149,407,341,1
150,476,404,2
151,424,331,1
152,451,414,3
153,326,284,1
154,448,391,0
155,336,309,2
156,413,379,3
157,320,310,1
158,380,349,0
159,268,246,2
160,371,336,1
161,307,249,1
162,345,351,2
163,304,288,1
164,320,329,3
165,247,255,4
166,355,317,2
167,265,242,4
168,341,301,5
169,216,255,3
170,276,306,3
171,222,242,2
172,280,298,2
173,230,218,6
174,260,293,1
175,225,251,2
176,235,305,5
177,216,241,7
178,250,305,5
179,229,221,3
180,316,256,8
181,234,214,4
182,293,327,3
183,272,277,4
184,299,321,5
185,251,270,5
186,364,391,6
187,273,258,11
188,368,393,4
189,269,278,10
190,354,387,3
191,338,351,3
192,336,392,7
193,298,303,5
194,352,403,6
195,300,307,8
196,347,356,9
197,285,312,11
198,380,343,5
199,288,302,11
200,367,365,7
201,274,288,9
202,330,358,6
203,298,311,13
204,349,334,12
205,252,269,7
206,316,349,8
207,259,285,8
208,314,332,4
209,243,258,13
210,295,315,15
211,265,259,11
212,309,292,13
213,249,261,10
214,273,313,18
215,215,259,13
216,262,278,7
217,229,241,8
218,254,243,11
219,218,246,18
220,265,302,24
221,215,219,13
222,274,257,12
223,198,201,17
224,303,259,9
225,222,223,10
226,242,248,20
227,222,226,17
228,250,251,15
