0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,1990,1056,0
51,1548,1126,0
52,1760,1452,0
53,1260,1047,1
54,1656,1327,0
55,1330,1130,0
56,1666,1290,1
57,1266,1060,0
58,1545,1256,0
59,1253,1081,2
60,1511,1189,2
61,1181,957,3
62,1453,1180,2
63,1367,1115,3
64,1457,1142,0
65,1090,898,4
66,1409,1165,1
67,1124,934,1
68,1344,1132,1
69,1036,835,0
70,1304,1113,1
71,1058,1006,2
72,1309,1052,3
73,1038,833,3
74,1256,1068,5
75,1044,887,3
76,1243,983,3
77,932,764,5
78,1261,1007,2
79,960,827,3
80,1212,960,3
81,913,716,1
82,1169,957,3
83,979,794,2
84,1109,962,2
85,881,682,1
86,1080,879,3
87,947,808,7
88,1085,862,1
89,805,762,1
90,1051,874,4
91,809,679,1
92,972,820,4
93,745,657,5
94,967,797,2
95,771,589,1
96,924,854,2
97,753,619,2
98,918,811,2
99,779,624,5
100,925,785,1
101,744,608,4
102,914,717,2
103,745,640,5
104,892,708,2
105,687,541,0
106,786,750,2
107,697,586,2
108,902,722,1
109,669,532,1
110,799,705,1
111,635,567,3
112,755,753,4
113,652,527,3
114,753,676,0
115,673,544,3
116,793,667,5
117,589,489,2
118,752,608,0
119,593,530,4
120,740,583,1
121,589,493,2
122,724,680,3
123,560,514,2
124,704,612,0
125,563,443,5
126,711,586,2
127,2044,1790,0
128,683,512,1
129,520,427,3
130,640,523,3
131,569,467,3
132,658,557,3
133,491,424,2
134,600,506,4
135,497,455,3
136,577,540,1
137,505,386,3
138,638,512,2
139,498,411,3
140,583,534,0
141,437,403,1
142,580,473,1
143,452,393,6
144,496,485,0
145,415,359,3
146,551,471,4
147,473,367,0
148,525,448,3
149,394,312,4
150,490,417,4
151,374,367,4
152,539,425,3
153,367,336,3
154,477,406,4
155,383,335,4
156,427,399,4
157,350,270,3
158,409,353,2
159,325,266,3
160,426,363,4
161,300,286,2
162,397,330,6
163,323,293,5
164,340,310,4
165,268,246,4
166,336,355,4
167,282,257,5
168,337,303,3
169,243,238,4
170,298,329,5
171,240,237,4
172,297,298,3
173,233,201,4
174,265,274,3
175,222,243,4
176,269,305,7
177,233,227,7
178,262,289,7
179,233,255,3
180,299,302,3
181,257,251,6
182,308,303,5
183,248,250,5
184,340,317,7
185,254,264,6
186,326,376,6
187,253,301,8
188,325,379,6
189,275,277,10
190,322,389,3
191,305,356,12
192,334,397,10
193,261,300,10
194,365,359,8
195,314,317,7
196,353,391,5
197,266,277,8
198,348,379,7
199,287,324,7
200,354,376,8
201,308,269,8
202,313,353,6
203,287,283,6
204,332,318,9
205,255,263,16
206,340,338,20
207,254,259,12
208,307,329,12
209,238,256,11
210,346,294,18
211,241,273,7
212,308,324,13
213,269,270,9
214,286,296,16
215,234,229,17
216,285,281,9
217,218,217,17
218,288,257,24
219,213,238,18
220,304,289,24
221,218,218,21
222,260,263,11
223,205,189,12
224,257,250,11
225,227,194,13
226,276,288,14
227,224,214,19
