0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,1958,1061,0
51,1576,1124,0
52,1713,1365,1
53,1340,1029,2
54,1571,1294,1
55,1282,1126,1
56,1493,1249,2
57,1215,944,0
58,1492,1226,3
59,1242,1009,5
60,1516,1227,0
61,1122,905,1
62,1410,1168,2
63,1252,998,1
64,1456,1186,3
65,1117,884,2
66,1355,1146,0
67,1058,924,0
68,1308,1080,0
69,1010,840,2
70,1333,1111,1
71,1073,905,2
72,1258,996,5
73,1017,770,1
74,1149,1005,3
75,1026,849,4
76,1180,1018,5
77,971,792,5
78,1207,940,4
79,996,761,3
80,1046,949,2
81,888,726,0
82,1119,896,4
83,947,770,2
84,1098,929,3
85,849,708,1
86,1030,858,2
87,844,726,4
88,1067,780,2
89,789,655,1
90,1024,853,2
91,827,692,1
92,1027,837,3
93,746,636,3
94,922,826,0
95,742,547,2
96,927,767,1
97,738,621,2
98,906,771,2
99,743,622,3
100,882,692,4
101,680,588,1
102,855,689,4
103,732,571,5
104,834,716,2
105,641,540,3
106,849,726,0
107,654,552,1
108,803,668,4
109,607,531,5
110,802,635,1
111,628,552,4
112,777,626,3
113,593,462,1
114,710,647,1
115,603,553,1
116,773,626,3
117,616,474,3
118,684,644,6
119,585,536,4
120,706,585,1
121,535,469,1
122,677,593,2
123,578,451,0
124,696,604,1
125,533,463,3
126,641,587,1
127,1971,1684,3
128,627,541,1
129,469,421,3
130,592,540,2
131,555,435,3
132,643,522,2
133,486,372,3
134,634,487,0
135,519,413,4
136,546,507,3
137,452,368,3
138,600,512,0
139,480,381,2
140,556,508,4
141,467,372,5
142,582,484,3
143,475,368,1
144,549,466,1
145,445,365,4
146,497,444,1
147,451,392,1
148,525,443,2
149,404,348,0
150,491,411,2
151,388,343,0
152,470,363,2
153,399,318,3
154,457,382,4
155,332,302,5
156,411,359,6
157,342,276,2
158,402,360,3
159,292,250,3
160,371,370,1
161,300,228,1
162,376,336,0
163,301,278,2
164,339,295,5
165,249,249,1
166,275,332,0
167,259,240,3
168,315,308,2
169,267,274,4
170,313,290,4
171,217,240,4
172,273,317,2
173,225,200,7
174,288,271,3
175,251,201,9
176,234,269,7
177,244,222,6
178,270,282,4
179,213,274,4
180,272,260,8
181,226,241,2
182,299,313,4
183,246,282,6
184,320,337,6
185,253,271,2
186,329,309,6
187,292,332,6
188,318,363,5
189,270,316,9
190,347,372,4
191,304,336,11
192,358,350,7
193,290,293,4
194,365,372,8
195,283,280,3
196,318,408,15
197,284,269,10
198,363,379,7
199,283,305,8
200,386,364,7
201,277,289,8
202,329,369,13
203,270,282,7
204,350,304,9
205,284,272,10
206,325,327,13
207,288,252,13
208,319,346,11
209,235,257,16
210,306,306,12
211,254,261,15
212,308,307,8
213,215,233,17
214,274,301,8
215,237,260,10
216,265,280,12
217,230,235,15
218,289,271,12
219,223,241,15
220,283,239,17
221,193,229,17
222,267,277,13
223,213,213,11
224,258,255,13
225,200,201,13
226,288,260,16
227,219,204,12
228,265,285,14
